prompt,kind,pos,pending,draft,accepted_batch,accepted_draft,bonus,next_model_id,tier,rule_chain,rule_conf,rule_support,ctx_tail_ids,ctx_tail_text,draft_ids,draft_text,model_draft_ids,model_draft_text,next_model_text,mismatch_at,why,rule_strikes,draft_mistakes,pattern_s,decode_s,verify_s
"implement fibonacci in python, no comments, only code:",spec_eval,29,1,0,1,0,25,25,none,,,,12 16 8 488 15801 1445 12 17 8 54275 151643 33975,-1) + fib(n-2) ```Human,,,,,:,,no_pattern_fired,3,0,0.00011619999713730067,0.03220259999943664,9.139999747276306e-05
"implement fibonacci in python, no comments, only code:",spec_eval,30,1,0,1,0,4211,4211,none,,,,16 8 488 15801 1445 12 17 8 54275 151643 33975 25,1) + fib(n-2) ```Human:,,,,, implement,,no_pattern_fired,3,0,9.819999831961468e-05,0.0322563999943668,0.00015469999925699085
"implement fibonacci in python, no comments, only code:",spec_eval,31,1,0,1,0,264,264,none,,,,8 488 15801 1445 12 17 8 54275 151643 33975 25 4211,) + fib(n-2) ```Human: implement,,,,, a,,no_pattern_fired,3,0,0.00017320000188192353,0.033944299997529015,0.0001297999988310039
"implement fibonacci in python, no comments, only code:",spec_eval,32,1,0,1,0,729,729,none,,,,488 15801 1445 12 17 8 54275 151643 33975 25 4211 264, + fib(n-2) ```Human: implement a,,,,, function,,no_pattern_fired,3,0,0.00013130000297678635,0.0320486000055098,7.9699995694682e-05
"implement fibonacci in python, no comments, only code:",spec_eval,33,1,0,1,0,311,311,none,,,,15801 1445 12 17 8 54275 151643 33975 25 4211 264 729, fib(n-2) ```Human: implement a function,,,,, to,,no_pattern_fired,3,0,8.550000347895548e-05,0.032920699995884206,0.00012380000407574698
"implement fibonacci in python, no comments, only code:",spec_eval,34,1,0,1,0,1779,1779,none,,,,1445 12 17 8 54275 151643 33975 25 4211 264 729 311,(n-2) ```Human: implement a function to,,,,, check,,no_pattern_fired,3,0,0.0001246999963768758,0.033375499995599966,8.140000136336312e-05
"implement fibonacci in python, no comments, only code:",spec_eval,35,1,0,1,0,421,421,none,,,,12 17 8 54275 151643 33975 25 4211 264 729 311 1779,-2) ```Human: implement a function to check,,,,, if,,no_pattern_fired,3,0,9.240000508725643e-05,0.033670600001642015,0.00012109999806853011
"implement fibonacci in python, no comments, only code:",spec_eval,36,1,0,1,0,264,264,none,,,,17 8 54275 151643 33975 25 4211 264 729 311 1779 421,2) ```Human: implement a function to check if,,,,, a,,no_pattern_fired,3,0,0.00010449999535921961,0.03355620000365889,0.00012400000559864566
"implement fibonacci in python, no comments, only code:",spec_eval,37,1,0,1,0,7868,7868,none,,,,8 54275 151643 33975 25 4211 264 729 311 1779 421 264,) ```Human: implement a function to check if a,,,,, binary,,no_pattern_fired,3,0,0.00010569999722065404,0.033481999998912215,0.00013309999485500157
"implement fibonacci in python, no comments, only code:",spec_eval,38,1,0,1,0,4916,4916,none,,,,54275 151643 33975 25 4211 264 729 311 1779 421 264 7868, ```Human: implement a function to check if a binary,,,,, tree,,no_pattern_fired,3,0,0.00013139999646227807,0.03415080000559101,0.00010399999882793054
"implement fibonacci in python, no comments, only code:",spec_eval,39,1,0,1,0,374,374,none,,,,151643 33975 25 4211 264 729 311 1779 421 264 7868 4916,Human: implement a function to check if a binary tree,,,,, is,,no_pattern_fired,3,0,0.00010869999823626131,0.03259709999838378,8.179999713320285e-05
"implement fibonacci in python, no comments, only code:",spec_eval,40,1,0,1,0,23831,23831,none,,,,33975 25 4211 264 729 311 1779 421 264 7868 4916 374,Human: implement a function to check if a binary tree is,,,,, balanced,,no_pattern_fired,3,0,0.00010199999815085903,0.03326839999499498,9.789999603526667e-05
"implement fibonacci in python, no comments, only code:",spec_eval,41,1,0,1,0,11,11,none,,,,25 4211 264 729 311 1779 421 264 7868 4916 374 23831,: implement a function to check if a binary tree is balanced,,,,,",",,no_pattern_fired,3,0,0.00011770000128308311,0.03409509999619331,8.86999987415038e-05
"implement fibonacci in python, no comments, only code:",spec_eval,42,1,0,1,0,902,902,none,,,,4211 264 729 311 1779 421 264 7868 4916 374 23831 11," implement a function to check if a binary tree is balanced,",,,,, no,,no_pattern_fired,3,0,0.00010019999899668619,0.03323339999769814,8.059999527176842e-05
"implement fibonacci in python, no comments, only code:",spec_eval,43,1,0,1,0,6042,6042,none,,,,264 729 311 1779 421 264 7868 4916 374 23831 11 902," a function to check if a binary tree is balanced, no",,,,, comments,,no_pattern_fired,3,0,0.00011079999967478216,0.03425539999443572,0.00014260000170907006
"implement fibonacci in python, no comments, only code:",spec_eval,44,1,0,1,0,11,11,none,,,,729 311 1779 421 264 7868 4916 374 23831 11 902 6042," function to check if a binary tree is balanced, no comments",,,,,",",,no_pattern_fired,3,0,0.0001286000042455271,0.033162799998535775,0.0001460999992559664
"implement fibonacci in python, no comments, only code:",spec_eval,45,1,0,1,0,1172,1172,none,,,,311 1779 421 264 7868 4916 374 23831 11 902 6042 11," to check if a binary tree is balanced, no comments,",,,,, only,,no_pattern_fired,3,0,7.650000043213367e-05,0.03288510000129463,9.529999806545675e-05
"implement fibonacci in python, no comments, only code:",spec_eval,46,1,0,1,0,2038,2038,none,,,,1779 421 264 7868 4916 374 23831 11 902 6042 11 1172," check if a binary tree is balanced, no comments, only",,,,, code,,no_pattern_fired,3,0,9.270000009564683e-05,0.032763300005171914,0.00017619999562157318
"implement fibonacci in python, no comments, only code:",spec_eval,47,1,0,1,0,25,25,none,,,,421 264 7868 4916 374 23831 11 902 6042 11 1172 2038," if a binary tree is balanced, no comments, only code",,,,,:,,no_pattern_fired,3,0,0.0001322999960393645,0.03434039999410743,0.00012889999925391749
"implement fibonacci in python, no comments, only code:",spec_eval,48,1,0,1,0,54275,54275,none,,,,264 7868 4916 374 23831 11 902 6042 11 1172 2038 25," a binary tree is balanced, no comments, only code:",,,,, ```,,no_pattern_fired,3,0,0.00012850000348407775,0.03331920000346145,0.00010089999705087394
"implement fibonacci in python, no comments, only code:",spec_eval,49,1,0,1,0,12669,12669,none,,,,7868 4916 374 23831 11 902 6042 11 1172 2038 25 54275," binary tree is balanced, no comments, only code: ```",,,,,python,,no_pattern_fired,3,0,2.6500005333218724e-05,0.03306929999962449,0.00014260000170907006
"implement fibonacci in python, no comments, only code:",spec_eval,50,1,0,1,0,198,198,none,,,,4916 374 23831 11 902 6042 11 1172 2038 25 54275 12669," tree is balanced, no comments, only code: ```python",,,,,\n,,no_pattern_fired,3,0,7.750000077066943e-05,0.034132300002966076,9.890000364976004e-05
"implement fibonacci in python, no comments, only code:",spec_eval,0,1,1,2,1,6018,6018,syntax_code_fence_class,syntax_code_fence_class,0.970,999,374 23831 11 902 6042 11 1172 2038 25 54275 12669 198," is balanced, no comments, only code: ```python\n",1040,class,1040,class, Node,,draft_accepted,3,0,0.00014560000272467732,0.03931659999943804,0.00015430000348715112
"implement fibonacci in python, no comments, only code:",spec_eval,0,1,8,2,1,707,707,syntax_class_colon,syntax_class_colon|syntax_indent|det_ctx5|det_ctx7|syntax_dunder_init|syntax_dunder_paren|syntax_dunder_self|det_ctx8,1.000|0.980|1.000|1.000|1.000|1.000|1.000|1.000,999|999|4|4|999|999|999|5,11 902 6042 11 1172 2038 25 54275 12669 198 1040 6018,", no comments, only code: ```python\nclass Node",510 262 707 1304 2327 3804 721 11,":\n    def __init__(self,",510 707 707 1304 2327 3804 721 11,":\n def def __init__(self,", def,1,draft_token_mismatch,4,0,0.00037509999674512073,0.05201649999798974,0.0005152999947313219
"implement fibonacci in python, no comments, only code:",spec_eval,55,1,0,1,0,1304,1304,none,,,,6042 11 1172 2038 25 54275 12669 198 1040 6018 510 707," comments, only code: ```python\nclass Node:\n def",,,,, __,,no_pattern_fired,4,0,5.270000110613182e-05,0.03572169999824837,9.169999975711107e-05
"implement fibonacci in python, no comments, only code:",spec_eval,2,1,3,4,3,51557,51557,syntax_dunder_init,syntax_dunder_init|syntax_dunder_paren|syntax_dunder_self,1.000|1.000|1.000,999|999|999,11 1172 2038 25 54275 12669 198 1040 6018 510 707 1304,", only code: ```python\nclass Node:\n def __",2327 3804 721,init__(self,2327 3804 721,init__(self,",val",,draft_accepted,4,0,0.000137999995786231,0.06169950000185054,0.0002873999983421527
"implement fibonacci in python, no comments, only code:",spec_eval,60,1,0,1,0,28,28,none,,,,54275 12669 198 1040 6018 510 707 1304 2327 3804 721 51557," ```python\nclass Node:\n def __init__(self,val",,,,,=,,no_pattern_fired,4,0,0.00011580000136746094,0.03911759999755304,6.620000203838572e-05
"implement fibonacci in python, no comments, only code:",spec_eval,61,1,0,1,0,15,15,none,,,,12669 198 1040 6018 510 707 1304 2327 3804 721 51557 28,"python\nclass Node:\n def __init__(self,val=",,,,,0,,no_pattern_fired,4,0,7.829999958630651e-05,0.03434720000223024,9.899999713525176e-05
"implement fibonacci in python, no comments, only code:",spec_eval,62,1,0,1,0,83925,83925,none,,,,198 1040 6018 510 707 1304 2327 3804 721 51557 28 15,"\nclass Node:\n def __init__(self,val=0",,,,,",left",,no_pattern_fired,4,0,9.57000011112541e-05,0.03394510000362061,8.820000221021473e-05
"implement fibonacci in python, no comments, only code:",spec_eval,63,1,0,1,0,5856,5856,none,,,,1040 6018 510 707 1304 2327 3804 721 51557 28 15 83925,"class Node:\n def __init__(self,val=0,left",,,,,=None,,no_pattern_fired,4,0,7.229999755509198e-05,0.03505610000138404,8.55999969644472e-05
"implement fibonacci in python, no comments, only code:",spec_eval,64,1,0,1,0,74888,74888,none,,,,6018 510 707 1304 2327 3804 721 51557 28 15 83925 5856," Node:\n def __init__(self,val=0,left=None",,,,,",right",,no_pattern_fired,4,0,8.739999611862004e-05,0.036956299998564646,8.299999899463728e-05
"implement fibonacci in python, no comments, only code:",spec_eval,65,1,0,1,0,5856,5856,none,,,,510 707 1304 2327 3804 721 51557 28 15 83925 5856 74888,":\n def __init__(self,val=0,left=None,right",,,,,=None,,no_pattern_fired,4,0,6.820000271545723e-05,0.03528989999904297,8.650000381749123e-05
"implement fibonacci in python, no comments, only code:",spec_eval,66,1,0,1,0,982,982,none,,,,707 1304 2327 3804 721 51557 28 15 83925 5856 74888 5856," def __init__(self,val=0,left=None,right=None",,,,,):\n,,no_pattern_fired,4,0,7.110000296961516e-05,0.03493040000466863,8.579999848734587e-05
"implement fibonacci in python, no comments, only code:",spec_eval,67,1,1,1,0,656,656,syntax_indent,syntax_indent,0.980,999,1304 2327 3804 721 51557 28 15 83925 5856 74888 5856 982," __init__(self,val=0,left=None,right=None):\n",257,    ,656, self, self,0,draft_token_mismatch,5,0,7.650000043213367e-05,0.039935000000696164,0.0003125000002910383
"implement fibonacci in python, no comments, only code:",spec_eval,68,1,0,1,0,10835,10835,none,,,,2327 3804 721 51557 28 15 83925 5856 74888 5856 982 656,"init__(self,val=0,left=None,right=None):\n self",,,,,.val,,no_pattern_fired,5,0,5.370000144466758e-05,0.036653600000136066,8.890000026440248e-05
"implement fibonacci in python, no comments, only code:",spec_eval,69,1,0,1,0,284,284,none,,,,3804 721 51557 28 15 83925 5856 74888 5856 982 656 10835,"__(self,val=0,left=None,right=None):\n self.val",,,,, =,,no_pattern_fired,5,0,9.670000144978985e-05,0.03780140000162646,0.00014990000636316836
"implement fibonacci in python, no comments, only code:",spec_eval,70,1,0,1,0,1044,1044,none,,,,721 51557 28 15 83925 5856 74888 5856 982 656 10835 284,"self,val=0,left=None,right=None):\n self.val =",,,,, val,,no_pattern_fired,5,0,5.8999998145736754e-05,0.03428400000120746,0.00010130000009667128
"implement fibonacci in python, no comments, only code:",spec_eval,71,1,0,1,0,198,198,none,,,,51557 28 15 83925 5856 74888 5856 982 656 10835 284 1044,",val=0,left=None,right=None):\n self.val = val",,,,,\n,,no_pattern_fired,5,0,7.249999907799065e-05,0.0336410000018077,8.38999985717237e-05
"implement fibonacci in python, no comments, only code:",spec_eval,72,1,0,1,0,656,656,none,,,,28 15 83925 5856 74888 5856 982 656 10835 284 1044 198,"=0,left=None,right=None):\n self.val = val\n",,,,, self,,no_pattern_fired,5,0,7.200000254670158e-05,0.03433000000222819,0.00022460000036517158
"implement fibonacci in python, no comments, only code:",spec_eval,73,1,0,1,0,8272,8272,none,,,,15 83925 5856 74888 5856 982 656 10835 284 1044 198 656,"0,left=None,right=None):\n self.val = val\n self",,,,,.left,,no_pattern_fired,5,0,5.679999594576657e-05,0.034860500003560446,0.00010009999823523685
"implement fibonacci in python, no comments, only code:",spec_eval,74,1,0,1,0,284,284,none,,,,83925 5856 74888 5856 982 656 10835 284 1044 198 656 8272,",left=None,right=None):\n self.val = val\n self.left",,,,, =,,no_pattern_fired,5,0,8.02000067778863e-05,0.0368120999992243,0.00012730000162264332
"implement fibonacci in python, no comments, only code:",spec_eval,75,1,0,1,0,2115,2115,none,,,,5856 74888 5856 982 656 10835 284 1044 198 656 8272 284,"=None,right=None):\n self.val = val\n self.left =",,,,, left,,no_pattern_fired,5,0,7.74000000092201e-05,0.03529110000090441,0.00030110000079730526
"implement fibonacci in python, no comments, only code:",spec_eval,76,1,0,1,0,198,198,none,,,,74888 5856 982 656 10835 284 1044 198 656 8272 284 2115,",right=None):\n self.val = val\n self.left = left",,,,,\n,,no_pattern_fired,5,0,0.00015320000238716602,0.035046800003328826,0.00012929999502375722
"implement fibonacci in python, no comments, only code:",spec_eval,77,1,0,1,0,656,656,none,,,,5856 982 656 10835 284 1044 198 656 8272 284 2115 198,=None):\n self.val = val\n self.left = left\n,,,,, self,,no_pattern_fired,5,0,0.00014150000060908496,0.035022900003241375,0.0001453000004403293
"implement fibonacci in python, no comments, only code:",spec_eval,78,1,0,1,0,9517,9517,none,,,,982 656 10835 284 1044 198 656 8272 284 2115 198 656,):\n self.val = val\n self.left = left\n self,,,,,.right,,no_pattern_fired,5,0,8.140000136336312e-05,0.0356201999966288,8.460000390186906e-05
"implement fibonacci in python, no comments, only code:",spec_eval,79,1,0,1,0,284,284,none,,,,656 10835 284 1044 198 656 8272 284 2115 198 656 9517, self.val = val\n self.left = left\n self.right,,,,, =,,no_pattern_fired,5,0,7.650000043213367e-05,0.03644860000349581,8.759999764151871e-05
"implement fibonacci in python, no comments, only code:",spec_eval,80,1,0,1,0,1290,1290,none,,,,10835 284 1044 198 656 8272 284 2115 198 656 9517 284,.val = val\n self.left = left\n self.right =,,,,, right,,no_pattern_fired,5,0,5.129999772179872e-05,0.03515250000054948,0.0001281000004382804
"implement fibonacci in python, no comments, only code:",spec_eval,81,1,0,1,0,271,271,none,,,,284 1044 198 656 8272 284 2115 198 656 9517 284 1290, = val\n self.left = left\n self.right = right,,,,,\n\n,,no_pattern_fired,5,0,0.00010820000170497224,0.03573579999647336,6.809999467805028e-05
"implement fibonacci in python, no comments, only code:",spec_eval,82,1,0,1,0,750,750,none,,,,1044 198 656 8272 284 2115 198 656 9517 284 1290 271, val\n self.left = left\n self.right = right\n\n,,,,,def,,no_pattern_fired,5,0,6.890000076964498e-05,0.035146200003509875,0.0001601999974809587
"implement fibonacci in python, no comments, only code:",spec_eval,83,1,0,1,0,374,374,none,,,,198 656 8272 284 2115 198 656 9517 284 1290 271 750,\n self.left = left\n self.right = right\n\ndef,,,,, is,,no_pattern_fired,5,0,0.00010659999679774046,0.03550370000448311,7.6299998909235e-05
"implement fibonacci in python, no comments, only code:",spec_eval,84,1,0,1,0,56441,56441,none,,,,656 8272 284 2115 198 656 9517 284 1290 271 750 374, self.left = left\n self.right = right\n\ndef is,,,,,_bal,,no_pattern_fired,5,0,5.7999997807201e-05,0.035502399994584266,7.869999535614625e-05
"implement fibonacci in python, no comments, only code:",spec_eval,85,1,0,1,0,4874,4874,none,,,,8272 284 2115 198 656 9517 284 1290 271 750 374 56441,.left = left\n self.right = right\n\ndef is_bal,,,,,anced,,no_pattern_fired,5,0,9.340000542579219e-05,0.03700849999586353,7.499999628635123e-05
"implement fibonacci in python, no comments, only code:",spec_eval,86,1,0,1,0,9206,9206,none,,,,284 2115 198 656 9517 284 1290 271 750 374 56441 4874, = left\n self.right = right\n\ndef is_balanced,,,,,(root,,no_pattern_fired,5,0,0.00013610000314656645,0.037161799999012146,8.910000178730115e-05
"implement fibonacci in python, no comments, only code:",spec_eval,87,1,0,1,0,982,982,none,,,,2115 198 656 9517 284 1290 271 750 374 56441 4874 9206, left\n self.right = right\n\ndef is_balanced(root,,,,,):\n,,no_pattern_fired,5,0,7.119999645510688e-05,0.03645880000112811,9.500000305706635e-05
"implement fibonacci in python, no comments, only code:",spec_eval,88,1,1,1,0,470,470,syntax_indent,syntax_indent,0.980,999,198 656 9517 284 1290 271 750 374 56441 4874 9206 982,\n self.right = right\n\ndef is_balanced(root):\n,262,   ,470, return, return,0,draft_token_mismatch,6,0,7.6299998909235e-05,0.040878200001316145,0.0002072000061161816
