task_id,task_index,prompt,kind,pos,pending,draft,accepted_batch,accepted_draft,bonus,next_model_id,tier,rule_chain,rule_conf,rule_support,ctx_tail_ids,ctx_tail_text,draft_ids,draft_text,model_draft_ids,model_draft_text,next_model_text,mismatch_at,why,rule_strikes,draft_mistakes,passes_saved_est,pattern_s,decode_s,verify_s
HumanEval/0,1,,spec_eval,102,1,0,1,0,198,198,none,,,,653 67880 198 2982 67880 5958 2593 368 151643 474 653 67880, doctest\ndoctest.testmod()import doctest,,,,,\n,,no_pattern_fired,5,0,0,6.55999974696897e-05,0.024957300003734417,9.130000398727134e-05
HumanEval/0,1,,spec_eval,103,1,0,1,0,2982,2982,none,,,,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,5,0,0,4.940000508213416e-05,0.024994899999001063,8.269999671028927e-05
HumanEval/0,1,,spec_eval,104,1,0,1,0,67880,67880,none,,,,198 2982 67880 5958 2593 368 151643 474 653 67880 198 2982,\ndoctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,5,0,0,5.130000499775633e-05,0.025103400002990384,6.330000178422779e-05
HumanEval/0,1,,spec_eval,105,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,5,0,0,5.409999721450731e-05,0.025415100004465785,9.549999958835542e-05
HumanEval/0,1,,spec_eval,106,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,5,0,0,5.420000525191426e-05,0.025158800002827775,7.020000339252874e-05
HumanEval/0,1,,spec_eval,107,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,5,0,0,5.77000027988106e-05,0.025040300002729055,7.210000330815092e-05
HumanEval/0,1,,spec_eval,108,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,5,0,0,5.3499999921768904e-05,0.024943600001279265,7.370000093942508e-05
HumanEval/0,1,,spec_eval,109,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,5,0,0,6.030000076862052e-05,0.025053299999854062,7.829999958630651e-05
HumanEval/0,1,,spec_eval,110,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,5,0,0,5.4299998737405986e-05,0.02521869999327464,7.200000254670158e-05
HumanEval/0,1,,spec_eval,111,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,5,0,0,5.200000305194408e-05,0.024927900005422998,6.38999990769662e-05
HumanEval/0,1,,spec_eval,112,1,0,1,0,198,198,none,,,,653 67880 198 2982 67880 5958 2593 368 151643 474 653 67880, doctest\ndoctest.testmod()import doctest,,,,,\n,,no_pattern_fired,5,0,0,5.560000136028975e-05,0.024979599998914637,6.459999713115394e-05
HumanEval/0,1,,spec_eval,113,1,0,1,0,2982,2982,none,,,,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,5,0,0,4.999999509891495e-05,0.024986500000522938,7.320000440813601e-05
HumanEval/0,1,,spec_eval,114,1,0,1,0,67880,67880,none,,,,198 2982 67880 5958 2593 368 151643 474 653 67880 198 2982,\ndoctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,5,0,0,6.740000389982015e-05,0.025093500000366475,6.539999594679102e-05
HumanEval/0,1,,spec_eval,115,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,5,0,0,5.370000144466758e-05,0.02497649999713758,6.410000059986487e-05
HumanEval/0,1,,spec_eval,116,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,5,0,0,5.419999797595665e-05,0.02491050000389805,7.6299998909235e-05
HumanEval/0,1,,spec_eval,117,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,5,0,0,5.860000237589702e-05,0.025531700004648883,6.72999958624132e-05
HumanEval/0,1,,spec_eval,118,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,5,0,0,6.679999933112413e-05,0.02545559999998659,6.429999484680593e-05
HumanEval/0,1,,spec_eval,119,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,5,0,0,5.819999933009967e-05,0.025347200004034676,0.00017529999604448676
HumanEval/0,1,,spec_eval,120,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,5,0,0,5.439999949885532e-05,0.02501019999908749,6.529999518534169e-05
HumanEval/0,1,,spec_eval,121,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,5,0,0,5.830000009154901e-05,0.024875900002371054,9.850000060396269e-05
HumanEval/0,1,,spec_eval,122,1,0,1,0,198,198,none,,,,653 67880 198 2982 67880 5958 2593 368 151643 474 653 67880, doctest\ndoctest.testmod()import doctest,,,,,\n,,no_pattern_fired,5,0,0,5.999999848427251e-05,0.025105400003667455,6.259999645408243e-05
HumanEval/0,1,,spec_eval,123,1,0,1,0,2982,2982,none,,,,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,5,0,0,4.760000592796132e-05,0.02529260000301292,9.590000263415277e-05
HumanEval/0,1,,spec_eval,124,1,0,1,0,67880,67880,none,,,,198 2982 67880 5958 2593 368 151643 474 653 67880 198 2982,\ndoctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,5,0,0,5.179999425308779e-05,0.025006899995787535,7.01000026310794e-05
HumanEval/0,1,,spec_eval,125,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,5,0,0,5.7199998991563916e-05,0.024934000000939704,6.239999493118376e-05
HumanEval/0,1,,spec_eval,126,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,5,0,0,5.570000212173909e-05,0.024984300005598925,7.320000440813601e-05
HumanEval/0,1,,spec_eval,127,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,5,0,0,2.5999979698099196e-06,0.025410399997781496,0.00012520000018412247
HumanEval/1,2,,spec_eval,1,1,0,1,0,37940,37940,none,,,,2140 4432 262 3190 2 18608 279 729 2487 1172 624 262,"())']\n    """"""\n# Complete the function body only.\n   ",,,,, paren,,no_pattern_fired,0,0,0,3.1799994758330286e-05,0.026416900000185706,7.90999984019436e-05
HumanEval/1,2,,spec_eval,2,1,0,1,0,3904,3904,none,,,,4432 262 3190 2 18608 279 729 2487 1172 624 262 37940,"']\n    """"""\n# Complete the function body only.\n    paren",,,,,_string,,no_pattern_fired,0,0,0,7.619999814778566e-05,0.026201700005913153,6.819999543949962e-05
HumanEval/1,2,,spec_eval,3,1,0,1,0,284,284,none,,,,262 3190 2 18608 279 729 2487 1172 624 262 37940 3904,"    """"""\n# Complete the function body only.\n    paren_string",,,,, =,,no_pattern_fired,0,0,0,7.660000119358301e-05,0.025043300003744662,0.0001081000009435229
HumanEval/1,2,,spec_eval,4,1,0,1,0,37940,37940,none,,,,3190 2 18608 279 729 2487 1172 624 262 37940 3904 284," """"""\n# Complete the function body only.\n    paren_string =",,,,, paren,,no_pattern_fired,0,0,0,8.469999738736078e-05,0.025359500003105495,6.610000127693638e-05
HumanEval/1,2,,spec_eval,5,1,0,1,0,3904,3904,none,,,,2 18608 279 729 2487 1172 624 262 37940 3904 284 37940,# Complete the function body only.\n    paren_string = paren,,,,,_string,,no_pattern_fired,0,0,0,6.19000056758523e-05,0.025652999996964354,6.78999931551516e-05
HumanEval/1,2,,spec_eval,6,1,0,1,0,6980,6980,none,,,,18608 279 729 2487 1172 624 262 37940 3904 284 37940 3904, Complete the function body only.\n    paren_string = paren_string,,,,,.replace,,no_pattern_fired,0,0,0,6.230000144569203e-05,0.02522070000122767,0.00010460000339662656
HumanEval/1,2,,spec_eval,7,1,0,1,0,445,445,none,,,,279 729 2487 1172 624 262 37940 3904 284 37940 3904 6980, the function body only.\n    paren_string = paren_string.replace,,,,,"(""",,no_pattern_fired,0,0,0,9.879999561235309e-05,0.025125300002400763,6.399999983841553e-05
HumanEval/1,2,,spec_eval,8,1,0,1,0,3670,3670,none,,,,729 2487 1172 624 262 37940 3904 284 37940 3904 6980 445," function body only.\n    paren_string = paren_string.replace(""",,,,," "",",,no_pattern_fired,0,0,0,6.81000019540079e-05,0.025018700005603023,6.600000051548705e-05
HumanEval/1,2,,spec_eval,9,1,0,1,0,14676,14676,none,,,,2487 1172 624 262 37940 3904 284 37940 3904 6980 445 3670," body only.\n    paren_string = paren_string.replace("" "",",,,,," """")\n",,no_pattern_fired,0,0,0,8.019999950192869e-05,0.02532000000064727,0.00010170000314246863
HumanEval/1,2,,spec_eval,10,1,0,1,0,262,262,none,,,,1172 624 262 37940 3904 284 37940 3904 6980 445 3670 14676," only.\n    paren_string = paren_string.replace("" "", """")\n",,,,,   ,,no_pattern_fired,0,0,0,6.909999501658604e-05,0.025567699995008297,8.130000060191378e-05
HumanEval/1,2,,spec_eval,11,1,0,1,0,1102,1102,none,,,,624 262 37940 3904 284 37940 3904 6980 445 3670 14676 262,".\n    paren_string = paren_string.replace("" "", """")\n   ",,,,, result,,no_pattern_fired,0,0,0,5.4100004490464926e-05,0.02567280000221217,8.030000026337802e-05
HumanEval/1,2,,spec_eval,12,1,0,1,0,284,284,none,,,,262 37940 3904 284 37940 3904 6980 445 3670 14676 262 1102,"    paren_string = paren_string.replace("" "", """")\n    result",,,,, =,,no_pattern_fired,0,0,0,6.86999992467463e-05,0.025572599995939527,6.659999780822545e-05
HumanEval/1,2,,spec_eval,13,1,0,1,0,4167,4167,none,,,,37940 3904 284 37940 3904 6980 445 3670 14676 262 1102 284," paren_string = paren_string.replace("" "", """")\n    result =",,,,, []\n,,no_pattern_fired,0,0,0,6.479999865405262e-05,0.025586800002201926,0.00012190000416012481
HumanEval/1,2,,spec_eval,14,1,0,1,0,262,262,none,,,,3904 284 37940 3904 6980 445 3670 14676 262 1102 284 4167,"_string = paren_string.replace("" "", """")\n    result = []\n",,,,,   ,,no_pattern_fired,0,0,0,9.010000212583691e-05,0.024982800001453143,6.740000389982015e-05
HumanEval/1,2,,spec_eval,15,1,0,1,0,2730,2730,none,,,,284 37940 3904 6980 445 3670 14676 262 1102 284 4167 262," = paren_string.replace("" "", """")\n    result = []\n   ",,,,, temp,,no_pattern_fired,0,0,0,5.110000347485766e-05,0.025376500001584645,7.240000559249893e-05
HumanEval/1,2,,spec_eval,16,1,0,1,0,284,284,none,,,,37940 3904 6980 445 3670 14676 262 1102 284 4167 262 2730," paren_string.replace("" "", """")\n    result = []\n    temp",,,,, =,,no_pattern_fired,0,0,0,7.270000060088933e-05,0.02558560000034049,8.600000001024455e-05
HumanEval/1,2,,spec_eval,17,1,0,1,0,8389,8389,none,,,,3904 6980 445 3670 14676 262 1102 284 4167 262 2730 284,"_string.replace("" "", """")\n    result = []\n    temp =",,,,," """"\n",,no_pattern_fired,0,0,0,7.130000449251384e-05,0.02576569999655476,7.829999958630651e-05
HumanEval/1,2,,spec_eval,18,1,0,1,0,262,262,none,,,,6980 445 3670 14676 262 1102 284 4167 262 2730 284 8389,".replace("" "", """")\n    result = []\n    temp = """"\n",,,,,   ,,no_pattern_fired,0,0,0,7.159999950090423e-05,0.02545520000421675,8.27999974717386e-05
HumanEval/1,2,,spec_eval,19,1,0,1,0,1787,1787,none,,,,445 3670 14676 262 1102 284 4167 262 2730 284 8389 262,"("" "", """")\n    result = []\n    temp = """"\n   ",,,,, open,,no_pattern_fired,0,0,0,4.86999997519888e-05,0.0248892999952659,9.059999865712598e-05
HumanEval/1,2,,spec_eval,20,1,0,1,0,620,620,none,,,,3670 14676 262 1102 284 4167 262 2730 284 8389 262 1787," "", """")\n    result = []\n    temp = """"\n    open",,,,,_p,,no_pattern_fired,0,0,0,5.7999997807201e-05,0.025228799997421447,9.079999290406704e-05
HumanEval/1,2,,spec_eval,21,1,0,1,0,9151,9151,none,,,,14676 262 1102 284 4167 262 2730 284 8389 262 1787 620," """")\n    result = []\n    temp = """"\n    open_p",,,,,aren,,no_pattern_fired,0,0,0,5.2299998060334474e-05,0.025308500000392087,7.860000187065452e-05
HumanEval/1,2,,spec_eval,22,1,0,1,0,284,284,none,,,,262 1102 284 4167 262 2730 284 8389 262 1787 620 9151,"    result = []\n    temp = """"\n    open_paren",,,,, =,,no_pattern_fired,0,0,0,5.860000237589702e-05,0.025277599997934885,7.159999950090423e-05
HumanEval/1,2,,spec_eval,23,1,0,1,0,220,220,none,,,,1102 284 4167 262 2730 284 8389 262 1787 620 9151 284," result = []\n    temp = """"\n    open_paren =",,,,, ,,no_pattern_fired,0,0,0,7.60000039008446e-05,0.025397700002940837,6.53000024612993e-05
HumanEval/1,2,,spec_eval,24,1,0,1,0,15,15,none,,,,284 4167 262 2730 284 8389 262 1787 620 9151 284 220," = []\n    temp = """"\n    open_paren = ",,,,,0,,no_pattern_fired,0,0,0,5.780000356025994e-05,0.02523759999894537,6.650000432273373e-05
HumanEval/1,2,,spec_eval,25,1,0,1,0,198,198,none,,,,4167 262 2730 284 8389 262 1787 620 9151 284 220 15," []\n    temp = """"\n    open_paren = 0",,,,,\n,,no_pattern_fired,0,0,0,6.090000533731654e-05,0.024932299995271023,7.850000110920519e-05
HumanEval/1,2,,spec_eval,26,1,0,1,0,262,262,none,,,,262 2730 284 8389 262 1787 620 9151 284 220 15 198,"    temp = """"\n    open_paren = 0\n",,,,,   ,,no_pattern_fired,0,0,0,5.650000093737617e-05,0.025202299999364186,0.00010029999975813553
HumanEval/1,2,,spec_eval,27,1,1,1,0,369,369,strong_ctx5,strong_ctx5,1.000,1,2730 284 8389 262 1787 620 9151 284 220 15 198 262," temp = """"\n    open_paren = 0\n   ",10619, priority,369, for, for,0,draft_token_mismatch,1,0,0,6.079999729990959e-05,0.026818400001502596,0.00012260000221431255
HumanEval/1,2,,spec_eval,28,1,0,1,0,1161,1161,none,,,,284 8389 262 1787 620 9151 284 220 15 198 262 369," = """"\n    open_paren = 0\n    for",,,,, char,,no_pattern_fired,1,0,0,5.310000415192917e-05,0.026475600003323052,6.380000559147447e-05
HumanEval/1,2,,spec_eval,29,1,1,2,1,37940,37940,syntax_for_in,syntax_for_in,0.990,999,8389 262 1787 620 9151 284 220 15 198 262 369 1161," """"\n    open_paren = 0\n    for char",304, in,304, in, paren,,draft_accepted,1,0,1,9.449999924981967e-05,0.027358600003935862,0.00011660000018309802
HumanEval/1,2,,spec_eval,31,1,0,1,0,3904,3904,none,,,,1787 620 9151 284 220 15 198 262 369 1161 304 37940, open_paren = 0\n    for char in paren,,,,,_string,,no_pattern_fired,1,0,0,6.930000381544232e-05,0.02632409999932861,8.369999704882503e-05
HumanEval/1,2,,spec_eval,32,1,0,1,0,510,510,none,,,,620 9151 284 220 15 198 262 369 1161 304 37940 3904,_paren = 0\n    for char in paren_string,,,,,:\n,,no_pattern_fired,1,0,0,7.040000491542742e-05,0.02614769999490818,9.359999967273325e-05
HumanEval/1,2,,spec_eval,33,1,1,2,1,421,421,syntax_indent,syntax_indent,0.980,999,9151 284 220 15 198 262 369 1161 304 37940 3904 510,aren = 0\n    for char in paren_string:\n,286,       ,286,       , if,,draft_accepted,1,0,1,8.370000432478264e-05,0.02720959999714978,0.00011139999696752056
HumanEval/1,2,,spec_eval,35,1,0,1,0,1161,1161,none,,,,220 15 198 262 369 1161 304 37940 3904 510 286 421, 0\n    for char in paren_string:\n        if,,,,, char,,no_pattern_fired,1,0,0,6.430000212276354e-05,0.026463399997737724,9.000000136438757e-05
HumanEval/1,2,,spec_eval,36,1,0,1,0,621,621,none,,,,15 198 262 369 1161 304 37940 3904 510 286 421 1161,0\n    for char in paren_string:\n        if char,,,,, ==,,no_pattern_fired,1,0,0,6.310000026132911e-05,0.02582750000146916,7.009999535512179e-05
HumanEval/1,2,,spec_eval,37,1,0,1,0,33579,33579,none,,,,198 262 369 1161 304 37940 3904 510 286 421 1161 621,\n    for char in paren_string:\n        if char ==,,,,," ""(""",,no_pattern_fired,1,0,0,6.150000263005495e-05,0.025416900003619958,7.90999984019436e-05
HumanEval/1,2,,spec_eval,38,1,0,1,0,510,510,none,,,,262 369 1161 304 37940 3904 510 286 421 1161 621 33579,"    for char in paren_string:\n        if char == ""(""",,,,,:\n,,no_pattern_fired,1,0,0,7.94000006862916e-05,0.025073999997403007,7.869999535614625e-05
HumanEval/1,2,,spec_eval,39,1,1,2,1,1787,1787,syntax_indent,syntax_indent,0.980,999,369 1161 304 37940 3904 510 286 421 1161 621 33579 510," for char in paren_string:\n        if char == ""("":\n",310,           ,310,           , open,,draft_accepted,1,0,1,8.779999916441739e-05,0.027680299994244706,0.00011610000365180895
HumanEval/1,2,,spec_eval,41,1,0,1,0,620,620,none,,,,304 37940 3904 510 286 421 1161 621 33579 510 310 1787," in paren_string:\n        if char == ""("":\n            open",,,,,_p,,no_pattern_fired,1,0,0,6.529999518534169e-05,0.026516099998843856,7.700000423938036e-05
HumanEval/1,2,,spec_eval,42,1,0,1,0,9151,9151,none,,,,37940 3904 510 286 421 1161 621 33579 510 310 1787 620," paren_string:\n        if char == ""("":\n            open_p",,,,,aren,,no_pattern_fired,1,0,0,6.900000153109431e-05,0.02578969999740366,6.410000059986487e-05
HumanEval/1,2,,spec_eval,43,1,0,1,0,1421,1421,none,,,,3904 510 286 421 1161 621 33579 510 310 1787 620 9151,"_string:\n        if char == ""("":\n            open_paren",,,,, +=,,no_pattern_fired,1,0,0,5.6400000175926834e-05,0.024835699994582683,7.110000296961516e-05
HumanEval/1,2,,spec_eval,44,1,0,1,0,220,220,none,,,,510 286 421 1161 621 33579 510 310 1787 620 9151 1421,":\n        if char == ""("":\n            open_paren +=",,,,, ,,no_pattern_fired,1,0,0,9.380000119563192e-05,0.025254199994378723,6.38999990769662e-05
HumanEval/1,2,,spec_eval,45,1,0,1,0,16,16,none,,,,286 421 1161 621 33579 510 310 1787 620 9151 1421 220,"        if char == ""("":\n            open_paren += ",,,,,1,,no_pattern_fired,1,0,0,6.650000432273373e-05,0.025347499999043066,7.539999933214858e-05
HumanEval/1,2,,spec_eval,46,1,0,1,0,198,198,none,,,,421 1161 621 33579 510 310 1787 620 9151 1421 220 16," if char == ""("":\n            open_paren += 1",,,,,\n,,no_pattern_fired,1,0,0,7.270000060088933e-05,0.02505600000586128,0.00010509999992791563
HumanEval/1,2,,spec_eval,47,1,1,1,0,286,286,syntax_same_indent_simple_assign,syntax_same_indent_simple_assign,0.880,999,1161 621 33579 510 310 1787 620 9151 1421 220 16 198," char == ""("":\n            open_paren += 1\n",310,           ,286,       ,       ,0,draft_token_mismatch,2,0,0,0.0013468999968608841,0.02738359999784734,0.00011800000356743112
HumanEval/1,2,,spec_eval,48,1,1,1,0,4409,4409,det_ctx5,det_ctx5,1.000,2,621 33579 510 310 1787 620 9151 1421 220 16 198 286," == ""("":\n            open_paren += 1\n       ",1290, right,4409, elif, elif,0,draft_token_mismatch,3,0,0,5.4499992984347045e-05,0.027653400000417605,0.00012459999561542645
HumanEval/1,2,,spec_eval,49,1,0,1,0,1161,1161,none,,,,33579 510 310 1787 620 9151 1421 220 16 198 286 4409," ""("":\n            open_paren += 1\n        elif",,,,, char,,no_pattern_fired,3,0,0,0.00010089999705087394,0.02621009999711532,9.020000288728625e-05
HumanEval/1,2,,spec_eval,50,1,0,1,0,621,621,none,,,,510 310 1787 620 9151 1421 220 16 198 286 4409 1161,:\n            open_paren += 1\n        elif char,,,,, ==,,no_pattern_fired,3,0,0,6.710000161547214e-05,0.02754809999896679,0.00010060000204248354
HumanEval/1,2,,spec_eval,51,1,0,1,0,12310,12310,none,,,,310 1787 620 9151 1421 220 16 198 286 4409 1161 621,            open_paren += 1\n        elif char ==,,,,," "")",,no_pattern_fired,3,0,0,6.22000006842427e-05,0.025434999995923135,8.540000271750614e-05
HumanEval/1,2,,spec_eval,52,1,0,1,0,4660,4660,none,,,,1787 620 9151 1421 220 16 198 286 4409 1161 621 12310," open_paren += 1\n        elif char == "")",,,,,""":\n",,no_pattern_fired,3,0,0,7.869999535614625e-05,0.02554450000025099,8.199999865610152e-05
HumanEval/1,2,,spec_eval,53,1,1,2,1,1787,1787,syntax_indent,syntax_indent,0.980,999,620 9151 1421 220 16 198 286 4409 1161 621 12310 4660,"_paren += 1\n        elif char == "")"":\n",310,           ,310,           , open,,draft_accepted,3,0,1,0.00010009999823523685,0.027425300002505537,0.00011649999942164868
HumanEval/1,2,,spec_eval,55,1,0,1,0,620,620,none,,,,1421 220 16 198 286 4409 1161 621 12310 4660 310 1787," += 1\n        elif char == "")"":\n            open",,,,,_p,,no_pattern_fired,3,0,0,5.709999823011458e-05,0.02665580000029877,6.769999890821055e-05
